doi,server,version,category,publiStatus,date,author_corresponding_institution,titleLength,abstractLength,numberAuthors,cit1year
10.1101/2020.11.09.375253,biorxiv,1,biophysics,year1,2020-11-09,Chalmers University of Technology,112,2066,10,3.0
10.1101/2022.11.02.514907,biorxiv,1,developmental biology,year1,2022-11-03,Yale School of Medicine,101,999,10,0.0
10.1101/2022.03.01.22271686,medrxiv,1,cardiovascular medicine,year1,2022-03-02,Jeju National University College of Medicine and Graduate School of Medicine,219,1713,13,1.0
10.1101/2020.10.16.342220,biorxiv,1,physiology,NP,2020-10-16,University of Michigan,102,1143,18,
10.1101/2020.06.08.139832,biorxiv,1,ecology,NP,2020-06-09,Berner Fachhochschule Agrar- Forst- und Lebensmittelwissenschaften,164,1687,6,
10.1101/2022.10.28.514169,biorxiv,1,neuroscience,NP,2022-10-30,University of Waterloo Faculty of Engineering,61,3118,3,
10.1101/2020.05.21.109199,biorxiv,1,genomics,year1,2020-05-25,National Institutes of Health,81,1893,8,4.0
10.1101/2022.09.23.22280284,medrxiv,1,neurology,year2,2022-09-25,Charite Berlin,80,775,17,0.0
10.1101/2022.11.23.517532,biorxiv,1,microbiology,year1,2022-11-28,Columbia University,80,1403,17,275.0
10.1101/2021.01.06.425496,biorxiv,1,cancer biology,year1,2021-01-08,"South African Centre for Epidemiological Modelling and Analysis Stellenbosch, South Africa",128,1231,6,6.0
10.1101/2020.06.20.163063,biorxiv,1,cell biology,year1,2020-06-20,"Rutgers University, NJ, USA",101,1192,5,3.0
10.1101/2020.04.19.20071704,medrxiv,1,health policy,year1,2020-04-23,Nazarbayev University,87,2159,7,3.0
10.1101/2020.11.09.373977,biorxiv,1,ecology,year1,2020-11-09,La Trobe University,68,1720,3,2.0
10.1101/2022.02.24.22271477,medrxiv,1,public and global health,year1,2022-02-25,"Department of Environmental Sciences and Engineering, Gillings School of Global Public Health, University of North Carolina at Chapel Hill, Chapel Hill, North C",158,1439,10,0.0
10.1101/2020.04.29.20083709,medrxiv,1,public and global health,year1,2020-05-05,Children\'s National Research Institute,130,2681,5,6.0
10.1101/2021.04.06.438552,biorxiv,1,molecular biology,year1,2021-04-07,University of Sao Paulo,112,1229,12,25.0
10.1101/2021.05.07.443166,biorxiv,1,bioinformatics,year1,2021-05-09,University of Virginia,90,1661,7,1.0
10.1101/2022.08.23.504921,biorxiv,1,ecology,NP,2022-08-23,University of Helsinki,78,1245,2,
10.1101/2020.07.10.197962,biorxiv,1,bioengineering,year2+,2020-07-11,"Massachusetts General Hospital, Harvard Medical School, and Broad Institute",100,2241,9,0.0
10.1101/442103,biorxiv,1,cell biology,year1,2018-10-15,University of Wuerzburg,76,1115,4,4.0
10.1101/2021.05.24.443300,biorxiv,1,ecology,year1,2021-05-24,"Kirby Institute, UNSW Sydney",118,1820,5,2.0
10.1101/527390,biorxiv,1,ecology,NP,2019-01-23,INRA BIOGECO,118,2101,5,
10.1101/2021.06.23.449626,biorxiv,1,neuroscience,year2,2021-06-24,"Department of Computational Molecular Biology, Max Planck Institute for Molecular Genetics, 14195 Berlin, Germany",98,1293,16,10.0
10.1101/2021.08.30.458175,biorxiv,1,developmental biology,NP,2021-08-30,Heidelberg University,130,1500,10,
10.1101/2021.12.26.21268427,medrxiv,1,oncology,year1,2021-12-29,Xiangya Hospital Central South University,110,1675,5,1.0
10.1101/2022.02.10.480001,biorxiv,1,ecology,NP,2022-02-11,University of British Columbia,90,1332,3,
10.1101/2020.06.07.20124982,medrxiv,1,public and global health,NP,2020-06-12,Keele University,100,1351,4,
10.1101/2020.02.17.951830,biorxiv,1,neuroscience,year1,2020-02-17,University of Washington,107,1009,3,0.0
10.1101/2020.11.20.391334,biorxiv,1,physiology,year1,2020-11-20,"Department of Environmental and Biological Sciences, University of Eastern Finland",177,1631,5,0.0
10.1101/2020.07.24.20161307,medrxiv,1,genetic and genomic medicine,year1,2020-07-24,"Medical Genetics, University of Siena, Italy; Genetica Medica, Azienda Ospedaliero-Universitaria Senese, Italy",117,1870,27,21.0
10.1101/304279,biorxiv,1,bioengineering,NP,2018-04-19,University of California Davis School of Medicine,100,1354,10,
10.1101/2021.10.15.461205,biorxiv,1,ecology,year1,2021-10-16,CEFE CNRS,124,1924,12,4.0
10.1101/2022.03.07.22271219,medrxiv,1,public and global health,year1,2022-03-08,Hopital Necker APHP,89,1643,15,3.0
10.1101/548602,biorxiv,1,neuroscience,year1,2019-02-13,"Justus-Liebig-University, Giessen",105,1131,4,3.0
10.1101/2022.10.29.514356,biorxiv,1,bioengineering,year1,2022-10-31,"Department of Engineering, University of Palermo, Palermo, Italy",166,1501,7,1.0
10.1101/2021.09.13.460032,biorxiv,1,biochemistry,year1,2021-09-13,University of St Andrews,113,1307,3,13.0
10.1101/2022.04.05.487240,biorxiv,1,bioengineering,NP,2022-04-06,Oregon Health & Science University,72,577,6,
10.1101/2020.10.27.352633,biorxiv,1,biophysics,year1,2020-10-27,"Faculty of Engineering and Mathematics, Bielefeld University of Applied Sciences",110,1133,8,7.0
10.1101/2020.02.19.956730,biorxiv,1,synthetic biology,NP,2020-02-20,Altius Institute for Biomedical Sciences,126,481,26,
10.1101/2020.10.15.338160,biorxiv,1,physiology,year2,2020-10-15,"Diabetes Research Group, Life Sciences Institute, and Department of Cellular and Physiological Sciences. University of British Columbia, Vancouver, Canada",88,2275,35,7.0
10.1101/2020.09.22.20199398,medrxiv,1,epidemiology,year1,2020-09-22,Istituto Superiore di Sanita,118,1785,19,8.0
10.1101/2022.02.03.479027,biorxiv,1,immunology,year1,2022-02-04,"Life Sciences Institute, University of British Columbia, Vancouver, BC, Canada",87,1593,11,3.0
10.1101/2020.08.20.258988,biorxiv,1,evolutionary biology,NP,2020-08-20,Shimane Univ.,97,1604,10,
10.1101/2020.06.12.148361,biorxiv,1,biochemistry,NP,2020-06-12,Thomas Jefferson University,91,1724,7,
10.1101/2020.09.18.303974,biorxiv,1,neuroscience,NP,2020-09-20,Wake Forest School of Medicine,104,1089,3,
10.1101/2022.09.02.506350,biorxiv,1,bioinformatics,year1,2022-09-04,Danish Cancer Society Research Center,84,1989,13,5.0
10.1101/672139,biorxiv,1,neuroscience,NP,2019-06-14,"Universitat Pompeu Fabra, Institute for Bioengineering of Catalonia, and BIST",108,1710,4,
10.1101/2020.10.28.20221531,medrxiv,1,emergency medicine,year1,2020-10-29,Université Laval,151,2148,11,7.0
10.1101/826198,biorxiv,1,bioinformatics,year1,2019-11-04,"Amsterdam UMC, University of Amsterdam, Bioinformatics Laboratory, Department of Clinical Epidemiology, Biostatistics, and Bioinformatics, Amsterdam Public Heal",115,2369,7,1.0
10.1101/2020.11.16.384784,biorxiv,1,bioinformatics,NP,2020-11-16,"Institute for Interdisciplinary Information Sciences, Tsinghua University, Beijing, China.",108,1955,8,
10.1101/2020.11.05.20224592,medrxiv,1,neurology,year1,2020-11-12,Charite-Universitaetsmedizin Berlin,103,3066,3,2.0
10.1101/490722,biorxiv,1,ecology,year1,2018-12-09,University of British Columbia,99,2585,2,6.0
10.1101/2022.04.29.490094,biorxiv,1,evolutionary biology,year1,2022-04-30,Pennsylvania State University,89,1172,2,4.0
10.1101/2021.09.01.458492,biorxiv,1,biophysics,NP,2021-09-02,University of Milan: Universita degli Studi di Milano,64,1456,6,
10.1101/2021.09.08.459530,biorxiv,1,neuroscience,year1,2021-09-10,Oklahoma State University,131,1616,4,2.0
10.1101/2020.10.04.20206524,medrxiv,1,pathology,NP,2020-10-06,Medacs Canada,116,2041,2,
10.1101/2020.11.24.397141,biorxiv,1,microbiology,year1,2020-11-25,Massachusetts General Hospital,107,3075,11,7.0
10.1101/2022.05.29.493866,biorxiv,1,immunology,year1,2022-05-30,"National Engineering Research Center of Immunological Products, Third Military Medical University, Chongqing, China",136,1317,25,7.0
10.1101/2022.11.17.516923,biorxiv,1,neuroscience,year1,2022-11-17,New York University,80,1172,3,0.0
10.1101/245597,biorxiv,1,cell biology,NP,2018-01-09,University Claude Bernard Lyon 1,176,1120,8,
10.1101/2021.11.17.468935,biorxiv,1,cell biology,year1,2021-11-18,Institut Jacques Monod,104,1379,3,0.0
10.1101/848713,biorxiv,1,neuroscience,year1,2019-11-19,The University of Sheffield,108,1665,8,4.0
10.1101/2020.11.20.20235606,medrxiv,1,respiratory medicine,NP,2020-11-23,Carnegie Mellon University,68,1682,8,
10.1101/2020.12.09.20246702,medrxiv,1,infectious diseases,NP,2020-12-11,"Applied Silver, Inc.",203,672,3,
10.1101/331835,biorxiv,1,microbiology,year1,2018-05-27,jinzhou medical university,115,1802,7,0.0
10.1101/2021.01.13.21249660,medrxiv,1,psychiatry and clinical psychology,year1,2021-01-15,"Institute of Neuroscience and Medicine, Brain & Behaviour (INM-7), Research Centre Jülich, Jülich, Germany",125,1510,5,0.0
10.1101/2022.02.14.480407,biorxiv,1,evolutionary biology,year1,2022-02-16,Cambridge University,150,1673,2,4.0
10.1101/424549,biorxiv,1,evolutionary biology,year1,2018-09-26,"University of New Mexico, Albuquerque, NM, USA",70,1512,9,2.0
10.1101/2020.03.10.981167,biorxiv,1,biochemistry,year1,2020-03-11,Case Western Reserve University,134,1276,10,11.0
10.1101/463927,biorxiv,1,bioinformatics,NP,2018-11-08,Univ. of Pennsylvania,80,848,3,
10.1101/2022.04.11.487933,biorxiv,1,zoology,year1,2022-04-12,Woods Hole Oceanographic Institution,86,1701,2,2.0
10.1101/312579,biorxiv,1,bioinformatics,NP,2018-05-02,National Institute of Allergy and Infectious Diseases,132,1806,16,
10.1101/2020.11.17.387548,biorxiv,1,bioinformatics,year1,2020-11-19,Oregon Health & Science University,82,1263,4,1.0
10.1101/469189,biorxiv,1,bioinformatics,year1,2018-11-14,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA",87,1443,11,5.0
10.1101/2021.12.20.473524,biorxiv,1,bioinformatics,NP,2021-12-21,Hunan University,152,1026,1,
10.1101/2022.09.19.22280115,medrxiv,1,infectious diseases,NP,2022-09-23,University of Washington,71,713,6,
10.1101/392076,biorxiv,1,molecular biology,year1,2018-08-14,Duke University,103,986,3,5.0
10.1101/2020.02.07.937789,biorxiv,1,physiology,year1,2020-02-07,University of Alabama at Birmingham,123,1442,5,3.0
10.1101/2020.06.12.20129213,medrxiv,1,epidemiology,year1,2020-06-14,"University Hospital Zurich, University of Zurich Zurich, Switzerland",127,1033,8,1.0
10.1101/2020.06.04.20121434,medrxiv,1,infectious diseases,year1,2020-06-05,University of Warwick,67,1988,11,22.0
10.1101/2020.08.21.20179382,medrxiv,1,epidemiology,year1,2020-08-24,Imperial College London,113,2393,3,2.0
10.1101/633537,biorxiv,1,cell biology,year1,2019-05-09,Cleveland Clinic,102,2031,8,6.0
10.1101/2021.03.11.21252311,medrxiv,1,infectious diseases,year1,2021-03-13,"University of California, San Francisco",102,2565,42,20.0
10.1101/2021.02.02.21251036,medrxiv,1,cardiovascular medicine,NP,2021-02-05,"Department of Medicine, All India Institute of Medical Sciences, Bhopal",126,1733,8,
10.1101/2020.06.16.154161,biorxiv,1,neuroscience,NP,2020-06-16,Bielefeld University,79,1280,2,
10.1101/2022.12.16.22283573,medrxiv,1,public and global health,year1,2022-12-19,Duke University Health System,101,1727,12,3.0
10.1101/2021.06.14.448287,biorxiv,1,microbiology,year2,2021-06-14,Imperial College London,103,1620,14,4.0
10.1101/429142,biorxiv,1,ecology,NP,2018-09-29,University of Notre Dame,67,724,20,
10.1101/2020.02.26.965566,biorxiv,1,immunology,NP,2020-02-27,Northwestern University,61,1043,20,
10.1101/2021.05.17.21257309,medrxiv,1,psychiatry and clinical psychology,year1,2021-05-18,Mental Health and Addictions Research Group,233,2304,25,6.0
10.1101/2022.08.30.505946,biorxiv,1,pathology,year1,2022-08-31,"Department of Psychiatry, University of British Columbia; Department of Psychiatry, Icahn School of Medicine at Mount Sinai",111,1913,4,1.0
10.1101/2022.08.17.504292,biorxiv,1,molecular biology,NP,2022-08-18,MIT,111,1070,14,
10.1101/2021.03.18.435059,biorxiv,1,pathology,year1,2021-03-19,Nagoya City University Graduate School of Medical Sciences,89,1456,4,4.0
10.1101/2020.03.26.20043943,medrxiv,1,infectious diseases,NP,2020-03-30,"Department of Obstetrics and Gynecology, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology; National Clinical Research Cent",118,3197,17,
10.1101/825315,biorxiv,1,genetics,year1,2019-10-31,Massachusetts General Hospital and Harvard Medical School,129,2344,2,10.0
10.1101/2020.07.14.202911,biorxiv,1,microbiology,year1,2020-07-14,University of Freiburg,66,1343,10,4.0
10.1101/2020.06.26.20135715,medrxiv,1,infectious diseases,year1,2020-06-29,Instituto Nacional de Salud,46,1000,17,1.0
10.1101/2021.05.04.442519,biorxiv,1,animal behavior and cognition,NP,2021-05-04,Duke University Medical Center,140,1556,12,
10.1101/2020.12.03.20243097,medrxiv,1,epidemiology,year1,2020-12-04,"Department of Circulation and Medical Imaging, Norwegian University of Science and Technology, Trondheim, Norway",104,2322,4,9.0
10.1101/2021.08.29.458101,biorxiv,1,neuroscience,year1,2021-08-31,"Department of Software Engineering and Theoretical Computer Science, Technische Universität Berlin, Germany",112,1941,3,2.0
10.1101/2020.12.03.409292,biorxiv,1,scientific communication and education,year1,2020-12-04,King Mongkut's University of Technology Thonburi,76,1995,4,7.0
10.1101/2020.09.26.312348,biorxiv,1,systems biology,NP,2020-09-28,Harvard University,79,808,10,
10.1101/2022.04.12.487891,biorxiv,1,ecology,year1,2022-04-13,Oklahoma State University,98,2100,2,0.0
10.1101/2021.11.19.469258,biorxiv,1,cell biology,year2,2021-11-20,University of Pennsylvania,129,1122,14,0.0
10.1101/337436,biorxiv,1,microbiology,NP,2018-06-02,Brigham Young University,117,1666,5,
10.1101/2020.12.17.20248377,medrxiv,1,radiology and imaging,NP,2020-12-18,Tsinghua University,76,1240,11,
10.1101/670315,biorxiv,1,ecology,year1,2019-06-13,"Nuffield Department of Medicine, University of Oxford",70,1555,7,16.0
10.1101/2021.11.22.469534,biorxiv,1,plant biology,NP,2021-11-22,University of Benin,111,1461,3,
10.1101/470708,biorxiv,1,molecular biology,year1,2018-11-14,"Postgraduate Institute of Medical Education and Research, Chandigarh",47,1556,11,0.0
10.1101/2022.04.03.486906,biorxiv,1,bioinformatics,year2,2022-04-05,Brown University,94,1356,4,0.0
10.1101/713867,biorxiv,1,evolutionary biology,year1,2019-07-24,The University of Queensland,81,1414,5,1.0
10.1101/2021.11.07.467660,biorxiv,1,bioinformatics,year1,2021-11-08,University of Melboune,124,1421,3,1.0
10.1101/544403,biorxiv,1,cell biology,year1,2019-02-08,University of British Columbia,67,1875,17,2.0
10.1101/2020.02.17.952879,biorxiv,1,biochemistry,NP,2020-02-20,"Institute of Biochemistry, Center for Structural and Cell Biology in Medicine, University of Luebeck, Ratzeburger Allee 160, 23562 Luebeck, Germany.",109,842,5,
10.1101/2020.01.14.902510,biorxiv,1,cell biology,year2,2020-01-14,Vrije Universiteit Amsterdam,97,2192,10,5.0
10.1101/2021.12.19.473342,biorxiv,1,microbiology,NP,2021-12-19,Durham University,120,1381,7,
10.1101/625608,biorxiv,1,bioengineering,NP,2019-05-03,"Cognitive Ageing and Impairment Neurosciences Laboratory, School of Psychology, Social Work and Social Policy, The University of South Australia, Australia",108,1996,5,
10.1101/2021.03.29.21254555,medrxiv,1,neurology,year1,2021-04-04,University of Oxford,67,1683,5,7.0
10.1101/426825,biorxiv,1,microbiology,NP,2018-09-27,University of Leicester,185,1713,8,
10.1101/2020.05.21.104976,biorxiv,1,neuroscience,year1,2020-05-22,University of Michigan,144,1084,10,6.0
10.1101/2020.03.12.20034983,medrxiv,1,neurology,year1,2020-03-16,Victoria University of Wellington,145,1804,13,1.0
10.1101/2020.11.30.402644,biorxiv,1,physiology,year1,2020-12-02,University of Alberta,109,1427,11,4.0
10.1101/2020.10.14.340075,biorxiv,1,neuroscience,year1,2020-10-15,"University of California, Berkeley",97,1014,8,6.0
10.1101/2020.07.29.223859,biorxiv,1,molecular biology,NP,2020-07-29,"Institute of Information and Communication Technologies at the Bulgarian Academy of Sciences, 25A, Acad. G. Bonchev Str., Sofia 1113, Bulgaria",37,1706,12,
10.1101/2020.03.31.018721,biorxiv,1,plant biology,year1,2020-04-01,Universite de Geneve,107,1760,7,4.0
10.1101/559310,biorxiv,1,cell biology,year1,2019-02-24,"Department of Oncology, University of Oxford Oxfordshire, OX3 7DQ, UK",63,1366,7,7.0
10.1101/298018,biorxiv,1,genetics,year1,2018-04-13,"Alzheimer's Centre, Dept of Neurology, VU University Medical Centre, Amsterdam, The Netherlands",140,1899,12,3.0
10.1101/2020.11.24.397190,biorxiv,1,bioengineering,NP,2020-11-25,Peking University,96,2767,5,
10.1101/2021.07.01.450750,biorxiv,1,evolutionary biology,NP,2021-07-02,Louisiana State University,180,1832,2,
10.1101/2021.08.09.455652,biorxiv,1,pharmacology and toxicology,year1,2021-08-10,The Garvan Institute of Medical Research,113,1205,12,2.0
10.1101/2021.11.23.468539,biorxiv,1,neuroscience,NP,2021-11-23,University of British Columbia,117,1315,7,
10.1101/2021.11.18.469101,biorxiv,1,microbiology,year1,2021-11-18,Indian Institute of Science Education and Research Mohali,131,2000,2,4.0
10.1101/599670,biorxiv,1,cell biology,year1,2019-04-04,National Taiwan University,157,2064,8,0.0
10.1101/622365,biorxiv,1,evolutionary biology,year1,2019-04-29,National University of Singapore,176,2652,7,704.0
10.1101/2020.11.10.377523,biorxiv,1,neuroscience,year1,2020-11-11,FRC Institute of Cytology and Genetics SB RAS,98,1623,6,0.0
10.1101/308510,biorxiv,1,neuroscience,year1,2018-04-27,Princeton University,72,1481,2,3.0
10.1101/2022.02.17.480295,biorxiv,1,biochemistry,year1,2022-02-18,"Disease Intervention Technology Lab (DITL), Institute of Molecular and Cell Biology (IMCB)  61 Biopolis Drive, Proteos, Singapore , 138673",140,1407,9,0.0
10.1101/643023,biorxiv,1,neuroscience,year1,2019-05-20,University of Exeter,94,2649,3,1.0
10.1101/2022.11.10.22282192,medrxiv,1,addiction medicine,year2,2022-11-11,Johns Hopkins School of Medicine,164,2285,7,0.0
10.1101/436402,biorxiv,1,bioinformatics,year1,2018-10-05,Memorial University,74,1358,2,3.0
10.1101/2022.04.29.490105,biorxiv,1,microbiology,year1,2022-04-29,University of Virginia,117,1778,6,1.0
10.1101/2022.08.05.500807,biorxiv,1,microbiology,year1,2022-08-06,New York University Grossman School of Medicine,111,1014,6,2.0
10.1101/310797,biorxiv,1,microbiology,NP,2018-04-30,"Assam Agricultural University, Jorhat, Assam",124,1937,5,
10.1101/2020.11.30.404905,biorxiv,1,biochemistry,year1,2020-11-30,Washington University in St. Louis,106,970,16,13.0
10.1101/432039,biorxiv,1,plant biology,year1,2018-10-11,University of Minnesota,77,1206,9,2.0
10.1101/805531,biorxiv,1,immunology,year1,2019-10-15,Boston Children's Hospital,83,1593,2,9.0
10.1101/2021.04.30.442098,biorxiv,1,physiology,NP,2021-04-30,University of Manchester,109,1140,5,
10.1101/2022.04.17.488095,biorxiv,1,immunology,NP,2022-04-18,Kumamoto University,90,1063,13,
10.1101/2021.09.29.462279,biorxiv,1,neuroscience,year1,2021-09-30,Osnabrück University Institute of Cognitive Science: Universitat Osnabruck Institut fur Kognitionswissenschaft,132,3258,4,0.0
10.1101/2020.02.12.945451,biorxiv,1,bioinformatics,year1,2020-02-12,Stellenbosch University,128,1460,4,1.0
10.1101/2022.08.08.503174,biorxiv,1,neuroscience,NP,2022-08-11,Berlin Institute of Health at Charite - Universitaetsmedizin Berlin,77,1832,16,
10.1101/2020.05.21.109280,biorxiv,1,evolutionary biology,year1,2020-05-22,American Museum of Natural History,133,1046,8,22.0
