doi,server,version,category,publiStatus,date,author_corresponding_institution,titleLength,abstractLength,numberAuthors,cit1year
10.1101/528802,biorxiv,1,genomics,year1,2019-01-26,University of Exeter,129,1311,23,5.0
10.1101/528901,biorxiv,1,neuroscience,year1,2019-01-23,Research Center and Memory clinic Fundacio ACE. Institut Catala de Neurociencies Aplicades,184,2219,38,12.0
10.1101/529297,biorxiv,1,genetics,year2,2019-01-23,"Department of Biostatistics, Yale School of Public Health, New Haven, CT, USA 06510",104,2764,7,5.0
10.1101/529438,biorxiv,1,neuroscience,year1,2019-01-24,Oxford,73,1544,5,12.0
10.1101/531202,biorxiv,1,neuroscience,year2,2019-01-29,UC San Diego,127,2105,8,8.0
10.1101/532291,biorxiv,1,neuroscience,year1,2019-01-28,"Department of Clinical Neurosciences, University of Cambridge, Cambridge, UK",117,2583,10,6.0
10.1101/534305,biorxiv,1,bioinformatics,year1,2019-01-29,ben.logsdon@sagebionetworks.org,107,1896,9,2.0
10.1101/535682,biorxiv,1,cell biology,year2,2019-01-30,Columbia University Medical Center,145,1420,15,7.0
10.1101/536540,biorxiv,1,systems biology,NP,2019-01-31,Cardiff University,149,1931,3,
10.1101/536847,biorxiv,1,neuroscience,NP,2019-01-31,"FOCUS Lab, Department of Psychology, University of Turin, Turin, Italy.",60,973,8,
10.1101/537092,biorxiv,1,neuroscience,year1,2019-01-31,Imeka,74,1571,11,3.0
10.1101/538496,biorxiv,1,pathology,year1,2019-02-02,"University of California, San Francisco",108,2392,9,6.0
10.1101/539627,biorxiv,1,biochemistry,year1,2019-02-03,University of Ottawa,81,1202,5,4.0
10.1101/539882,biorxiv,1,genomics,year1,2019-02-04,Garvan Institute of Medical Research,113,1800,13,4.0
10.1101/541243,biorxiv,1,neuroscience,year1,2019-02-08,Technical University of Denmark,86,1619,1,6.0
10.1101/541417,biorxiv,1,bioinformatics,NP,2019-02-05,Friedrich-Schiller-University Jena,121,1395,3,
10.1101/541730,biorxiv,1,developmental biology,year2,2019-02-06,"Centro Andaluz de Biología del Desarrollo - Universidad Pablo de Olavide, Sevilla, Spain",93,1272,13,6.0
10.1101/541854,biorxiv,1,neuroscience,NP,2019-02-05,McGill University,76,1179,5,
10.1101/542134,biorxiv,1,neuroscience,year1,2019-02-06,University of Adelaide,111,1380,4,4.0
10.1101/543777,biorxiv,1,neuroscience,year1,2019-02-08,"School of Psychology & Neuroscience, University of St Andrews",87,764,6,7.0
10.1101/544650,biorxiv,1,neuroscience,NP,2019-02-08,"Vavilov Institute of General Genetics, RAS; St. Petersburg State University",83,2436,12,
10.1101/545566,biorxiv,1,biochemistry,year1,2019-02-20,Utrecht University,64,876,2,0.0
10.1101/546861,biorxiv,1,microbiology,year1,2019-02-11,Universidade de Sao Paulo,126,2702,7,1.0
10.1101/548578,biorxiv,1,genomics,NP,2019-02-13,University of Exeter,100,1844,16,
10.1101/548974,biorxiv,1,neuroscience,NP,2019-02-13,"Montreal Neurological Institute, McGill University",116,1933,3,
10.1101/549469,biorxiv,1,neuroscience,year2,2019-02-13,Florida International University,103,3447,5,5.0
10.1101/550517,biorxiv,1,neuroscience,year1,2019-02-14,The University of Edinburgh,96,1717,4,2.0
10.1101/550723,biorxiv,1,neuroscience,NP,2019-02-18,"NIH-West Coast Metabolomics Center, University of California, Davis",87,1766,11,
10.1101/555821,biorxiv,1,neuroscience,year2,2019-02-20,"Montreal Neurological Institute, McGill University, Montreal, Canada",89,1652,8,59.0
10.1101/556506,biorxiv,1,epidemiology,year2,2019-02-22,University of California San Francisco,74,1103,8,7.0
10.1101/557892,biorxiv,1,genomics,year1,2019-02-24,University of Oklahoma HSC,87,1274,5,3.0
10.1101/558809,biorxiv,1,molecular biology,NP,2019-02-24,The Rockefeller University,141,1711,14,
10.1101/558940,biorxiv,1,neuroscience,NP,2019-02-26,University of Edinburgh,104,1176,15,
10.1101/560110,biorxiv,1,neuroscience,year1,2019-02-26,BioMed X Innovation Center,72,1473,9,5.0
10.1101/561191,biorxiv,1,genomics,NP,2019-02-27,Cornell University,112,1009,4,
10.1101/562348,biorxiv,1,neuroscience,NP,2019-02-27,University of Florida,182,1974,11,
10.1101/562561,biorxiv,1,neuroscience,year1,2019-02-27,KU Leuven,106,624,18,24.0
10.1101/562678,biorxiv,1,neuroscience,year1,2019-03-05,University of Oxford,86,1368,7,2.0
10.1101/564716,biorxiv,1,neuroscience,year1,2019-03-01,"Hermanas Hospitalarias, Villa San Benedetto Menni Hospital and Humanitas University",223,2075,7,2.0
10.1101/566372,biorxiv,1,bioinformatics,NP,2019-03-03,BdataA and IBAB,73,2279,9,
10.1101/566810,biorxiv,1,genetics,year1,2019-03-04,"Open Targets, Wellcome Genome Campus, Cambridge CB10 1SA, UK",88,1333,12,9.0
10.1101/567636,biorxiv,1,neuroscience,year2,2019-03-21,Universidade Federal de Sao Paulo,108,1564,7,6.0
10.1101/567867,biorxiv,1,neuroscience,year1,2019-03-05,McGill University,124,1367,5,0.0
10.1101/570093,biorxiv,1,neuroscience,NP,2019-03-06,Banner Sun Health Research Institute,153,1208,6,
10.1101/571729,biorxiv,1,neuroscience,year2,2019-03-11,National and Kapodistrian University of Athens,102,1563,2,3.0
10.1101/573899,biorxiv,1,neuroscience,year1,2019-03-12,Ulster University,116,2106,12,5.0
10.1101/574673,biorxiv,1,genomics,year1,2019-03-11,The Jackson Laboratory,104,2387,4,1.0
10.1101/575258,biorxiv,1,biophysics,year1,2019-03-13,"Raman Research Institute, Bangalore, India",89,1151,8,6.0
10.1101/578724,biorxiv,1,evolutionary biology,year1,2019-03-16,Universite de Montreal,106,1823,2,3.0
10.1101/580407,biorxiv,1,bioinformatics,year1,2019-03-17,Scripps Florida,104,1423,6,3.0
10.1101/580548,biorxiv,1,epidemiology,year1,2019-03-28,University of Bristol,105,1430,7,1.0
10.1101/581629,biorxiv,1,biophysics,year2,2019-03-18,Montclair State University,103,1836,6,2.0
10.1101/582387,biorxiv,1,neuroscience,year1,2019-03-20,King's College London,124,1045,11,2.0
10.1101/583781,biorxiv,1,biochemistry,NP,2019-03-20,"VIM, INRA, University Paris-Saclay, 78350 Jouy-en-Josas, France",115,1727,10,
10.1101/584193,biorxiv,1,pathology,year1,2019-03-21,"University of California, San Diego",80,1078,9,4.0
10.1101/585455,biorxiv,1,bioinformatics,year1,2019-04-04,Duke University,71,2503,28,17.0
10.1101/585489,biorxiv,1,neuroscience,year1,2019-03-21,"Department of Clinical Neurosciences, University of Cambridge",126,1707,5,0.0
10.1101/585786,biorxiv,1,neuroscience,year2,2019-03-22,University of Toronto,64,1401,14,18.0
10.1101/587071,biorxiv,1,neuroscience,year1,2019-03-24,McGill University,112,1098,12,15.0
10.1101/587493,biorxiv,1,neuroscience,year1,2019-03-23,University of Nebraska Medical Center,92,1061,4,10.0
10.1101/592055,biorxiv,1,neuroscience,year1,2019-03-28,Universidad de Sevilla,58,1256,25,13.0
10.1101/592865,biorxiv,1,neuroscience,year1,2019-03-30,Tokyo Metropolitan Geriatric Hospital and Institute of Gerontology,104,1850,3,5.0
10.1101/593459,biorxiv,1,neuroscience,year1,2019-03-31,University College London,85,1819,6,4.0
10.1101/593756,biorxiv,1,genomics,year1,2019-03-30,Washington University at St. Louis,85,2191,18,19.0
10.1101/594820,biorxiv,1,neuroscience,year1,2019-03-31,BioMed X Innovation Center,148,1779,7,6.0
10.1101/596007,biorxiv,1,genetics,year1,2019-04-02,UCL,212,1160,1,7.0
10.1101/596569,biorxiv,1,neuroscience,year1,2019-04-02,"Gladstone Institutes & University of California, San Francisco",128,1004,5,4.0
10.1101/597542,biorxiv,1,neuroscience,NP,2019-04-04,"University of California, Los Angeles",111,1453,4,
10.1101/598540,biorxiv,1,neuroscience,NP,2019-04-05,University of Sussex,112,1151,4,
10.1101/598599,biorxiv,1,neuroscience,NP,2019-04-05,Kavli Institute for System Neuroscience Centre for Neural Cumputation,107,2209,5,
10.1101/598862,biorxiv,1,neuroscience,year1,2019-04-05,University of Iowa Hospitals and Clinics,73,1799,5,3.0
10.1101/599175,biorxiv,1,neuroscience,year1,2019-04-04,University of Oxford,102,1308,7,6.0
10.1101/599241,biorxiv,1,neuroscience,year1,2019-04-09,University of Cambridge - Department of Psychiatry,91,1366,12,3.0
10.1101/599399,biorxiv,1,neuroscience,year1,2019-04-13,Eli Lilly,79,1083,12,3.0
10.1101/600205,biorxiv,1,neuroscience,year1,2019-04-05,"Department of Neurology, Charite - Universitatsmedizin Berlin & Berlin Institute of Health, Germany",148,2400,9,0.0
10.1101/600296,biorxiv,1,neuroscience,year1,2019-04-05,University Hospital Clinic of Cologne,172,1287,4,3.0
10.1101/600346,biorxiv,1,neuroscience,year1,2019-04-05,University of Cambridge,131,973,17,8.0
10.1101/600908,biorxiv,1,neuroscience,year1,2019-04-05,University of New Mexico,101,1100,4,3.0
10.1101/601054,biorxiv,1,systems biology,year2+,2019-04-09,UTHealth,73,1245,5,2.0
10.1101/601492,biorxiv,1,neuroscience,year1,2019-04-06,Stanford University School of Medicine,110,760,3,
10.1101/605055,biorxiv,1,pharmacology and toxicology,year2,2019-04-10,Universitat de Barcelona,96,1060,17,8.0
10.1101/605626,biorxiv,1,biochemistry,year1,2019-04-12,UC Riverside,137,2048,10,9.0
10.1101/606020,biorxiv,1,genomics,year1,2019-04-11,University of Edinburgh,72,1720,18,2.0
10.1101/607176,biorxiv,1,neuroscience,NP,2019-04-12,"Department of Pathology & Cell Biology, Columbia University, New York, NY, USA",159,1868,7,
10.1101/607846,biorxiv,1,biophysics,NP,2019-04-12,Technical University of Denmark,86,2970,3,
10.1101/608323,biorxiv,1,neuroscience,year1,2019-04-13,University of Alabama at Birmingham,144,1878,8,0.0
10.1101/609834,biorxiv,1,epidemiology,year2,2019-04-19,University of Bristol,116,1098,26,2.0
10.1101/610014,biorxiv,1,neuroscience,year2,2019-04-16,University College London,71,1523,5,4.0
10.1101/610345,biorxiv,1,neuroscience,year2,2019-04-19,Harvard University,100,1768,11,33.0
10.1101/611186,biorxiv,1,neuroscience,year1,2019-04-26,National Institute on Aging,103,1109,14,6.0
10.1101/611194,biorxiv,1,biophysics,year1,2019-04-16,Technical University of Munich,53,994,2,5.0
10.1101/613695,biorxiv,1,biochemistry,year1,2019-04-18,Keele University,117,1163,10,1.0
10.1101/613893,biorxiv,1,genetics,NP,2019-04-18,"Center for Human Development, University of California, San Diego",83,1244,14,
10.1101/614289,biorxiv,1,biophysics,NP,2019-04-19,"Department of Chemistry and KoRS-CB, University of Konstanz",63,954,5,
10.1101/615401,biorxiv,1,neuroscience,NP,2019-04-23,McGill University,86,1008,12,
10.1101/615989,biorxiv,1,systems biology,year1,2019-04-22,"Institutes of Biomedical Sciences and Minhang Hospital, Fudan University, Shanghai, China",93,1348,15,7.0
10.1101/616540,biorxiv,1,neuroscience,NP,2019-04-23,CEDOC - Nova Medical School - Universidade NOVA de Lisboa,92,1786,4,
10.1101/617381,biorxiv,1,bioinformatics,NP,2019-04-24,The University of Hong Kong,92,1439,13,
10.1101/618496,biorxiv,1,neuroscience,year1,2019-04-26,Columbia University,87,1484,11,1.0
10.1101/619437,biorxiv,1,neuroscience,year1,2019-04-26,Cardiff University,133,2411,4,3.0
10.1101/620815,biorxiv,1,genomics,year1,2019-04-28,Emory University and Atlanta VAMC,120,1925,14,9.0
10.1101/621714,biorxiv,1,biophysics,year1,2019-04-29,Indian Institute of Science Education and Research (IISER) Mohali,143,1819,4,14.0
10.1101/621912,biorxiv,1,genetics,year1,2019-04-29,King's College London,81,1320,7,8.0
10.1101/621987,biorxiv,1,genetics,year1,2019-04-29,King's College London,90,2104,5,2.0
10.1101/622308,biorxiv,1,neuroscience,NP,2019-04-29,The University of Exeter,101,655,12,
10.1101/623124,biorxiv,1,neuroscience,NP,2019-05-03,Florey Institute of Neuroscience and Mental Health,142,2849,10,
10.1101/624429,biorxiv,1,bioengineering,year1,2019-05-02,University of Connecticut,77,1509,2,1.0
10.1101/624767,biorxiv,1,genetics,year1,2019-05-02,"University of California, San Diego",136,1843,14,6.0
10.1101/625582,biorxiv,1,bioinformatics,year1,2019-05-02,National Health Insurance Service Ilsan Hospital,107,1819,9,12.0
10.1101/626945,biorxiv,1,biophysics,NP,2019-05-04,Maastricht University,116,1918,4,
10.1101/628347,biorxiv,1,neuroscience,NP,2019-05-14,Monash University,54,3077,14,
10.1101/629402,biorxiv,1,bioinformatics,NP,2019-05-06,Instituto Tecnologico y De Estudios Superiores de Monterrey,86,998,4,
10.1101/629543,biorxiv,1,bioengineering,year2+,2019-05-08,"Harvard Medical School, Department of Systems Biology, 200 Longwood Avenue, Boston, MA 02115, USA",74,1365,10,12.0
10.1101/631069,biorxiv,1,bioinformatics,year1,2019-05-09,Korea Advanced Institute of Science and Technology,82,1924,3,1.0
10.1101/631556,biorxiv,1,neuroscience,year1,2019-05-08,The University of Edinburgh,112,1625,15,6.0
10.1101/631713,biorxiv,1,genetics,NP,2019-05-09,"Department of Immunology, Genetics and Pathology, Uppsala University",110,1716,13,
10.1101/633776,biorxiv,1,neuroscience,year1,2019-05-09,"Rutgers, The State University of New Jersey",142,2358,8,7.0
10.1101/637199,biorxiv,1,neuroscience,year2+,2019-05-14,Columbia University,125,1603,11,14.0
10.1101/637785,biorxiv,1,cell biology,year1,2019-05-15,"University of California, San Francisco",118,1110,14,14.0
10.1101/638213,biorxiv,1,bioinformatics,year1,2019-05-14,Saarland University,79,1124,17,12.0
10.1101/638544,biorxiv,1,genetics,year2,2019-05-17,Sage Bionetworks,106,1260,21,14.0
10.1101/639054,biorxiv,1,neuroscience,NP,2019-05-17,Monash University,120,1492,25,
10.1101/639682,biorxiv,1,cell biology,NP,2019-05-16,Weill Cornell Medical College,92,1428,7,
10.1101/640912,biorxiv,1,neuroscience,year1,2019-05-17,Nancy E. and Peter C. Meinig School of Biomedical Engineering,94,1129,5,6.0
10.1101/642629,biorxiv,1,neuroscience,NP,2019-05-20,"Institute of Medical Science and Technology, Shahid Beheshti University",102,1419,9,
10.1101/643023,biorxiv,1,neuroscience,year1,2019-05-20,University of Exeter,94,2649,3,1.0
10.1101/643577,biorxiv,1,neuroscience,NP,2019-05-21,"Barcelonaβeta Brain Research Center (BBRC), Pasqual Maragall Foundation, Barcelona, Spain",147,1813,11,
10.1101/643718,biorxiv,1,neuroscience,NP,2019-05-21,Tsinghua University,90,1152,12,
10.1101/643890,biorxiv,1,systems biology,year1,2019-05-21,"Computational Systems Biology Team, Institut de Biologie de Ecole Normale Superieure",113,1435,9,1.0
10.1101/645713,biorxiv,1,cell biology,year2+,2019-05-21,Brandeis University,92,1172,8,8.0
10.1101/645879,biorxiv,1,neuroscience,year1,2019-05-23,"University G. d'Annunzio of Chieti-Pescara, Italy",111,1855,11,1.0
10.1101/646307,biorxiv,1,neuroscience,year1,2019-05-24,Stellenbosch University,90,1231,8,12.0
10.1101/646406,biorxiv,1,neuroscience,year1,2019-05-23,King's College London,136,1653,10,2.0
10.1101/648873,biorxiv,1,neuroscience,year1,2019-05-30,University of Alabama at Birmingham,190,1755,4,2.0
10.1101/648923,biorxiv,1,neuroscience,NP,2019-05-27,Max Planck Institute of Molecular Cell Biology and Genetics; Veterinary Consultancy,89,2626,1,
10.1101/649087,biorxiv,1,neuroscience,year1,2019-05-24,Instituto Cajal CSIC,98,1506,5,0.0
10.1101/649293,biorxiv,1,genomics,year2+,2019-05-27,"Ronald M. Loeb Center for Alzheimer's disease, Department of Neuroscience, Icahn School of Medicine at Mount Sinai, New York, New York",81,1758,11,2.0
10.1101/649962,biorxiv,1,genetics,year1,2019-05-29,Brigham Young University,117,1386,8,3.0
10.1101/651018,biorxiv,1,bioinformatics,NP,2019-05-27,Tufts University,86,1465,3,
10.1101/652446,biorxiv,1,neuroscience,year2,2019-05-29,Heinrich Heine University Duesseldorf,166,1479,8,2.0
10.1101/653352,biorxiv,1,epidemiology,year1,2019-05-31,University of Cambridge,107,1809,4,5.0
10.1101/654400,biorxiv,1,genetics,year1,2019-05-31,University of Southern California,59,1379,10,5.0
10.1101/654426,biorxiv,1,neuroscience,NP,2019-05-31,"BarcelonaBeta Brain Research Center (BBRC), Pasqual Maragall Foundation, Barcelona, Spain",193,2295,13,
10.1101/655217,biorxiv,1,neuroscience,NP,2019-05-31,Cardiff University,97,1558,15,
10.1101/655340,biorxiv,1,cell biology,NP,2019-05-31,Manipal Academy of Higher Education,98,1954,3,
10.1101/657122,biorxiv,1,neuroscience,NP,2019-06-02,The Jackson Laboratory,92,1578,5,
10.1101/659300,biorxiv,1,biophysics,year1,2019-06-04,University of Nebraska Medical Center,57,863,4,0.0
10.1101/659649,biorxiv,1,neuroscience,NP,2019-06-06,University of Utah,45,1830,8,
10.1101/662213,biorxiv,1,molecular biology,year1,2019-06-06,University of Washington,86,1330,7,3.0
10.1101/662742,biorxiv,1,neuroscience,NP,2019-06-06,"Department of Psychology, Queens College and The Graduate Center, City University of New York,  Science Building-E318, 65-30 Kissena Blvd, Queens, NY 11367 USA.",114,1218,5,
10.1101/665117,biorxiv,1,neuroscience,year1,2019-06-10,Wake Forest School of Medicine,92,2304,8,1.0
10.1101/665471,biorxiv,1,neuroscience,year1,2019-06-10,"Department of Neurology, High Field MR Center, Medical University of Vienna, Austria",107,1178,16,6.0
10.1101/671651,biorxiv,1,neuroscience,year1,2019-06-19,The University of Melbourne,166,1651,3,3.0
10.1101/673350,biorxiv,1,neuroscience,year1,2019-06-18,University of Pavia,52,2598,11,3.0
10.1101/673749,biorxiv,1,genetics,year1,2019-06-19,"Ronald M. Loeb Center for Alzheimer's disease, Department of Neuroscience, Icahn School of Medicine",94,644,2,1.0
10.1101/674374,biorxiv,1,neuroscience,year1,2019-06-18,University of Rochester School of Medicine,95,489,5,1.0
10.1101/674465,biorxiv,1,neuroscience,NP,2019-06-18,Wake Forest School of Medicine,111,1126,5,
10.1101/674853,biorxiv,1,neuroscience,NP,2019-06-18,"CIEN Foundation, Carlos III Institute of Health, Queen Sofía Foundation",104,1605,7,
10.1101/676544,biorxiv,1,neuroscience,year1,2019-06-20,"Western University, London Ontario, Canada",104,2705,6,8.0
10.1101/678086,biorxiv,1,neuroscience,year1,2019-06-21,Rutgers University Newark,92,2579,5,
10.1101/679092,biorxiv,1,genetics,year1,2019-06-21,University of California San Diego,72,2857,46,6.0
10.1101/679225,biorxiv,1,neuroscience,year2,2019-06-24,Amsterdam UMC,110,2849,15,3.0
10.1101/679381,biorxiv,1,neuroscience,year2,2019-06-21,"Institute of Human Genetics, Montpellier",73,1096,7,2.0
10.1101/679860,biorxiv,1,neuroscience,year2+,2019-06-22,Indian Institute is Science Education and Research Pune,64,1310,2,3.0
10.1101/681353,biorxiv,1,neuroscience,year1,2019-06-24,University of North Carolina- Chapel Hill,89,2026,4,45.0
10.1101/682229,biorxiv,1,bioinformatics,NP,2019-06-26,"Barcelona Supercomputing Center (BSC), Barcelona, 08034 Spain",57,1778,4,
10.1101/682856,biorxiv,1,neuroscience,year2,2019-06-26,"The Jackson Laboratory, Bar Harbor, ME, USA",91,1407,16,8.0
10.1101/684365,biorxiv,1,neuroscience,year2,2019-06-27,"Unidad de Investigacion Medica en Enfermedades Neurologicas, Instituto Mexicano del Seguro Social",78,1205,5,0.0
10.1101/684779,biorxiv,1,neuroscience,year1,2019-06-27,Nanjing University of Aeronautics and Astronautic,126,1456,4,10.0
10.1101/686824,biorxiv,1,neuroscience,year2,2019-06-28,Sage Bionetworks,68,1321,11,4.0
10.1101/687111,biorxiv,1,neuroscience,year1,2019-06-29,Duke University,97,1220,12,0.0
10.1101/687269,biorxiv,1,neuroscience,NP,2019-06-30,Stanford University School of Medicine,67,1572,18,
10.1101/687376,biorxiv,1,neuroscience,NP,2019-07-01,The University of Sydney,93,891,3,
10.1101/688200,biorxiv,1,neuroscience,NP,2019-07-02,Emory University School of Medicine,124,1014,10,
10.1101/689752,biorxiv,1,genetics,year2,2019-07-02,Icahn School of Medicine at Mount Sinai,124,1707,3,14.0
10.1101/690180,biorxiv,1,neuroscience,year1,2019-07-02,Institud d'Investigacions Biomèdiques August Pi i Sunyer (IDIBAPS),108,2253,4,1.0
